cbgs_id,week,count
530150006014 ,2020/4/27,8
530150006021 ,2020/4/27,4
530150006022 ,2020/4/27,8
530150006023 ,2020/4/27,8
530150007021 ,2020/4/27,11
530150007022 ,2020/4/27,4
530150007031 ,2020/4/27,23
530150007041 ,2020/4/27,16
530150007042 ,2020/4/27,10
530150007043 ,2020/4/27,5
530150007044 ,2020/4/27,8
530150008001 ,2020/4/27,12
530150008002 ,2020/4/27,4
530150008003 ,2020/4/27,4
530150008004 ,2020/4/27,4
530150008005 ,2020/4/27,13
530150008006 ,2020/4/27,13
530150009002 ,2020/4/27,27
530150009003 ,2020/4/27,8
530150009004 ,2020/4/27,26
530150010001 ,2020/4/27,12
530150011001 ,2020/4/27,8
530150011002 ,2020/4/27,16
530150011003 ,2020/4/27,4
530150011005 ,2020/4/27,4
530150012001 ,2020/4/27,12
530150012002 ,2020/4/27,20
530150012004 ,2020/4/27,5
530150013004 ,2020/4/27,8
530150015011 ,2020/4/27,8
530150015012 ,2020/4/27,13
530150015021 ,2020/4/27,25
530150015022 ,2020/4/27,4
530150015023 ,2020/4/27,4
530150015024 ,2020/4/27,12
530150015025 ,2020/4/27,4
530150016001 ,2020/4/27,4
530150016002 ,2020/4/27,8
530150016003 ,2020/4/27,8
530150016004 ,2020/4/27,13
530150016005 ,2020/4/27,4
530150017003 ,2020/4/27,12
530150017004 ,2020/4/27,8
530150018001 ,2020/4/27,4
530150018002 ,2020/4/27,13
530150019001 ,2020/4/27,12
530150019002 ,2020/4/27,4
530150019003 ,2020/4/27,12
530150019004 ,2020/4/27,12
530150020011 ,2020/4/27,8
530150020012 ,2020/4/27,8
530150020013 ,2020/4/27,4
530150020021 ,2020/4/27,16
530150020022 ,2020/4/27,21
530150020023 ,2020/4/27,8
530150020024 ,2020/4/27,12
530150020025 ,2020/4/27,12
530150021001 ,2020/4/27,12
530150021002 ,2020/4/27,4
530179501002 ,2020/4/27,4
530179501005 ,2020/4/27,4
530179501006 ,2020/4/27,4
530179503001 ,2020/4/27,4
530179503002 ,2020/4/27,13
530179503003 ,2020/4/27,20
530179503004 ,2020/4/27,16
530179503005 ,2020/4/27,4
530179504001 ,2020/4/27,30
530179504002 ,2020/4/27,35
530179504003 ,2020/4/27,28
530179505001 ,2020/4/27,8
530179505002 ,2020/4/27,17
530179506001 ,2020/4/27,8
530179506002 ,2020/4/27,10
530179506003 ,2020/4/27,16
530179506004 ,2020/4/27,8
530179507001 ,2020/4/27,13
530179507002 ,2020/4/27,26
530179507003 ,2020/4/27,12
530179508001 ,2020/4/27,4
530179508002 ,2020/4/27,12
530179508003 ,2020/4/27,16
530210201001 ,2020/4/27,4
530210201002 ,2020/4/27,8
530210201003 ,2020/4/27,9
530210201004 ,2020/4/27,13
530210201005 ,2020/4/27,4
530210202001 ,2020/4/27,8
530210202002 ,2020/4/27,8
530210202003 ,2020/4/27,28
530210203001 ,2020/4/27,25
530210203002 ,2020/4/27,4
530210203003 ,2020/4/27,8
530210204001 ,2020/4/27,20
530210204002 ,2020/4/27,17
530210204003 ,2020/4/27,19
530210204004 ,2020/4/27,8
530210204005 ,2020/4/27,4
530210204006 ,2020/4/27,12
530210205011 ,2020/4/27,16
530210205012 ,2020/4/27,20
530210205013 ,2020/4/27,8
530210205014 ,2020/4/27,12
530210205021 ,2020/4/27,4
530210205022 ,2020/4/27,12
530210205023 ,2020/4/27,4
530210205024 ,2020/4/27,17
530210205025 ,2020/4/27,4
530210205026 ,2020/4/27,12
530210205027 ,2020/4/27,4
530210206011 ,2020/4/27,20
530210206012 ,2020/4/27,8
530210206013 ,2020/4/27,48
530210206014 ,2020/4/27,37
530210206031 ,2020/4/27,41
530210206032 ,2020/4/27,18
530210206051 ,2020/4/27,23
530210206052 ,2020/4/27,28
530210206053 ,2020/4/27,60
530210206061 ,2020/4/27,17
530210206062 ,2020/4/27,28
530210206063 ,2020/4/27,4
530210206064 ,2020/4/27,14
530210207001 ,2020/4/27,4
530210208001 ,2020/4/27,13
530210208002 ,2020/4/27,4
530210208004 ,2020/4/27,4
530239703002 ,2020/4/27,4
530250101001 ,2020/4/27,4
530250102001 ,2020/4/27,4
530250102002 ,2020/4/27,16
530250103001 ,2020/4/27,16
530250103002 ,2020/4/27,8
530250104001 ,2020/4/27,21
530250104002 ,2020/4/27,9
530250104003 ,2020/4/27,8
530250104004 ,2020/4/27,4
530250105001 ,2020/4/27,8
530250105002 ,2020/4/27,8
530250106001 ,2020/4/27,24
530250106002 ,2020/4/27,5
530250106003 ,2020/4/27,8
530250107001 ,2020/4/27,8
530250107002 ,2020/4/27,12
530250108001 ,2020/4/27,4
530250108002 ,2020/4/27,9
530250108003 ,2020/4/27,4
530250109011 ,2020/4/27,4
530250109021 ,2020/4/27,12
530250109022 ,2020/4/27,9
530250109023 ,2020/4/27,40
530250109024 ,2020/4/27,4
530250110001 ,2020/4/27,11
530250110002 ,2020/4/27,35
530250110003 ,2020/4/27,29
530250110004 ,2020/4/27,27
530250111001 ,2020/4/27,43
530250111002 ,2020/4/27,46
530250111003 ,2020/4/27,8
530250112001 ,2020/4/27,16
530250112002 ,2020/4/27,17
530250113001 ,2020/4/27,7
530250113002 ,2020/4/27,20
530250114011 ,2020/4/27,4
530250114023 ,2020/4/27,13
530270002001 ,2020/4/27,8
530270002004 ,2020/4/27,5
530270003002 ,2020/4/27,8
530270004001 ,2020/4/27,14
530270004002 ,2020/4/27,10
530270004003 ,2020/4/27,4
530270004004 ,2020/4/27,9
530270004005 ,2020/4/27,15
530270005001 ,2020/4/27,4
530270005002 ,2020/4/27,8
530270005004 ,2020/4/27,4
530270005005 ,2020/4/27,4
530270006001 ,2020/4/27,8
530270006002 ,2020/4/27,8
530270006003 ,2020/4/27,4
530270007003 ,2020/4/27,9
530270008001 ,2020/4/27,4
530270008002 ,2020/4/27,4
530270008003 ,2020/4/27,12
530270009001 ,2020/4/27,13
530270009002 ,2020/4/27,4
530270009003 ,2020/4/27,10
530270009004 ,2020/4/27,4
530270009005 ,2020/4/27,12
530270009006 ,2020/4/27,19
530270010001 ,2020/4/27,6
530270010002 ,2020/4/27,5
530270010003 ,2020/4/27,8
530270011004 ,2020/4/27,4
530270011005 ,2020/4/27,10
530270012004 ,2020/4/27,4
530270012005 ,2020/4/27,4
530270013003 ,2020/4/27,12
530270014001 ,2020/4/27,14
530270014002 ,2020/4/27,6
530270015002 ,2020/4/27,24
530270016001 ,2020/4/27,8
530299701001 ,2020/4/27,12
530299701002 ,2020/4/27,4
530299702001 ,2020/4/27,5
530299703001 ,2020/4/27,4
530299703002 ,2020/4/27,8
530299703004 ,2020/4/27,12
530299704001 ,2020/4/27,5
530299704002 ,2020/4/27,31
530299704003 ,2020/4/27,18
530299705001 ,2020/4/27,17
530299705002 ,2020/4/27,10
530299705003 ,2020/4/27,14
530299705004 ,2020/4/27,8
530299706011 ,2020/4/27,21
530299706012 ,2020/4/27,8
530299706013 ,2020/4/27,8
530299706022 ,2020/4/27,9
530299706023 ,2020/4/27,4
530299707001 ,2020/4/27,8
530299707002 ,2020/4/27,4
530299708001 ,2020/4/27,16
530299708002 ,2020/4/27,8
530299709001 ,2020/4/27,4
530299709002 ,2020/4/27,16
530299709003 ,2020/4/27,8
530299710001 ,2020/4/27,8
530299710002 ,2020/4/27,4
530299710003 ,2020/4/27,28
530299711001 ,2020/4/27,4
530299711002 ,2020/4/27,16
530299713002 ,2020/4/27,10
530299713003 ,2020/4/27,4
530299714002 ,2020/4/27,4
530299714003 ,2020/4/27,12
530299715001 ,2020/4/27,4
530299716001 ,2020/4/27,14
530299716002 ,2020/4/27,8
530299717001 ,2020/4/27,4
530299717003 ,2020/4/27,8
530299718001 ,2020/4/27,4
530299718002 ,2020/4/27,12
530299719001 ,2020/4/27,11
530299720002 ,2020/4/27,4
530299721003 ,2020/4/27,4
530319502021 ,2020/4/27,4
530319502022 ,2020/4/27,12
530319503001 ,2020/4/27,18
530319503003 ,2020/4/27,4
530319504001 ,2020/4/27,4
530319504002 ,2020/4/27,4
530319504003 ,2020/4/27,4
530319504004 ,2020/4/27,4
530319505001 ,2020/4/27,12
530319505003 ,2020/4/27,4
530319506011 ,2020/4/27,4
530319506012 ,2020/4/27,4
530319506013 ,2020/4/27,4
530319506014 ,2020/4/27,4
530319506015 ,2020/4/27,9
530319506016 ,2020/4/27,22
530319506021 ,2020/4/27,4
530319506022 ,2020/4/27,8
530319507022 ,2020/4/27,16
530330001001 ,2020/4/27,4
530330001002 ,2020/4/27,12
530330001003 ,2020/4/27,13
530330001004 ,2020/4/27,21
530330002001 ,2020/4/27,4
530330002003 ,2020/4/27,13
530330002004 ,2020/4/27,8
530330002005 ,2020/4/27,8
530330003001 ,2020/4/27,16
530330003002 ,2020/4/27,8
530330004011 ,2020/4/27,28
530330004013 ,2020/4/27,4
530330004022 ,2020/4/27,5
530330004023 ,2020/4/27,4
530330004024 ,2020/4/27,8
530330005001 ,2020/4/27,10
530330005002 ,2020/4/27,16
530330006003 ,2020/4/27,12
530330006004 ,2020/4/27,8
530330006005 ,2020/4/27,4
530330006006 ,2020/4/27,12
530330007001 ,2020/4/27,12
530330007003 ,2020/4/27,4
530330008002 ,2020/4/27,8
530330009001 ,2020/4/27,8
530330009002 ,2020/4/27,5
530330010002 ,2020/4/27,4
530330011002 ,2020/4/27,9
530330012002 ,2020/4/27,12
530330012003 ,2020/4/27,8
530330012004 ,2020/4/27,14
530330012005 ,2020/4/27,16
530330013001 ,2020/4/27,8
530330013003 ,2020/4/27,24
530330014002 ,2020/4/27,12
530330014003 ,2020/4/27,4
530330014004 ,2020/4/27,4
530330015001 ,2020/4/27,4
530330015002 ,2020/4/27,16
530330016002 ,2020/4/27,4
530330016003 ,2020/4/27,4
530330017013 ,2020/4/27,6
530330017021 ,2020/4/27,8
530330017022 ,2020/4/27,4
530330017023 ,2020/4/27,12
530330018001 ,2020/4/27,4
530330018002 ,2020/4/27,4
530330018003 ,2020/4/27,8
530330019001 ,2020/4/27,4
530330019002 ,2020/4/27,4
530330020002 ,2020/4/27,12
530330021003 ,2020/4/27,16
530330022002 ,2020/4/27,8
530330022003 ,2020/4/27,8
530330022004 ,2020/4/27,4
530330024001 ,2020/4/27,4
530330024002 ,2020/4/27,4
530330024003 ,2020/4/27,8
530330025001 ,2020/4/27,12
530330025002 ,2020/4/27,4
530330026001 ,2020/4/27,4
530330026002 ,2020/4/27,8
530330026003 ,2020/4/27,8
530330026004 ,2020/4/27,15
530330027001 ,2020/4/27,12
530330027003 ,2020/4/27,4
530330027004 ,2020/4/27,4
530330028002 ,2020/4/27,4
530330028003 ,2020/4/27,4
530330028004 ,2020/4/27,8
530330029001 ,2020/4/27,4
530330029002 ,2020/4/27,4
530330029003 ,2020/4/27,9
530330030001 ,2020/4/27,12
530330030002 ,2020/4/27,12
530330030003 ,2020/4/27,4
530330031001 ,2020/4/27,12
530330031003 ,2020/4/27,4
530330031004 ,2020/4/27,8
530330031005 ,2020/4/27,4
530330032003 ,2020/4/27,8
530330032006 ,2020/4/27,4
530330032007 ,2020/4/27,4
530330033001 ,2020/4/27,13
530330033002 ,2020/4/27,4
530330033003 ,2020/4/27,10
530330033004 ,2020/4/27,4
530330034001 ,2020/4/27,4
530330034003 ,2020/4/27,4
530330035001 ,2020/4/27,6
530330035002 ,2020/4/27,8
530330036001 ,2020/4/27,14
530330036002 ,2020/4/27,12
530330036004 ,2020/4/27,4
530330038001 ,2020/4/27,8
530330039001 ,2020/4/27,12
530330039002 ,2020/4/27,8
530330040001 ,2020/4/27,26
530330040002 ,2020/4/27,4
530330041001 ,2020/4/27,4
530330041002 ,2020/4/27,8
530330041003 ,2020/4/27,8
530330041004 ,2020/4/27,8
530330041005 ,2020/4/27,8
530330041006 ,2020/4/27,4
530330042001 ,2020/4/27,4
530330042003 ,2020/4/27,16
530330042005 ,2020/4/27,8
530330043011 ,2020/4/27,4
530330043012 ,2020/4/27,9
530330043013 ,2020/4/27,8
530330044001 ,2020/4/27,4
530330044002 ,2020/4/27,8
530330044004 ,2020/4/27,16
530330045001 ,2020/4/27,4
530330045002 ,2020/4/27,8
530330046001 ,2020/4/27,13
530330046002 ,2020/4/27,4
530330047001 ,2020/4/27,4
530330047002 ,2020/4/27,12
530330047003 ,2020/4/27,4
530330047004 ,2020/4/27,8
530330048002 ,2020/4/27,4
530330048003 ,2020/4/27,4
530330049002 ,2020/4/27,8
